Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,0.75,500,27,200.60,499,0,0.00,0,0.55,1.80,3.02,0.00
1.00,2.00,0.80,0.90,1.00,500,27,200.60,499,0,0.00,0,0.55,1.80,3.02,0.00
1.00,2.00,0.80,0.20,0.25,500,75,296.60,499,0,0.00,0,0.73,1.84,3.48,0.00
1.00,2.00,0.80,1.00,0.75,500,24,228.70,473,0,0.00,0,0.96,1.86,3.02,0.00
1.00,2.00,0.80,1.00,1.00,500,24,228.70,473,0,0.00,0,0.96,1.86,3.02,0.00
1.00,2.00,0.80,0.20,0.50,500,49,305.83,474,0,0.00,0,0.90,1.91,3.16,0.00
1.00,2.00,0.80,0.10,0.25,500,76,347.50,486,0,0.00,0,0.83,2.06,3.91,0.00
1.00,2.00,0.80,0.80,0.75,500,26,168.07,490,0,0.00,0,0.91,2.13,3.02,0.00
1.00,2.00,0.80,0.80,1.00,500,26,168.07,490,0,0.00,0,0.91,2.13,3.02,0.00
1.00,2.00,0.80,0.10,0.00,500,98,344.87,492,0,0.00,0,1.30,2.28,4.56,0.00
1.00,2.00,0.80,0.10,0.75,500,88,316.57,488,0,0.00,0,0.91,2.33,3.93,0.00
1.00,2.00,0.80,0.10,1.00,500,88,316.57,488,0,0.00,0,0.91,2.33,3.93,0.00
1.00,2.00,0.80,0.10,0.50,500,61,342.00,494,0,0.00,0,1.18,2.52,4.25,0.00
1.00,2.00,0.80,0.00,0.00,500,152,379.30,492,0,0.00,0,1.20,2.78,4.55,0.00
