Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,0.50,3000,434,2721.03,2997,0,0.00,0,1.42,2.38,2.88,0.00
1.00,2.00,0.80,0.70,0.75,3000,434,2721.03,2997,0,0.00,0,1.42,2.38,2.88,0.00
1.00,2.00,0.80,0.10,0.50,3000,275,2199.67,2999,0,0.00,0,0.79,2.40,7.07,0.00
1.00,2.00,0.80,0.10,0.75,3000,275,2199.67,2999,0,0.00,0,0.79,2.40,7.07,0.00
1.00,2.00,0.80,0.90,0.50,3000,852,2430.83,2998,0,0.00,0,1.36,2.44,3.35,0.00
1.00,2.00,0.80,0.90,0.75,3000,852,2430.83,2998,0,0.00,0,1.36,2.44,3.35,0.00
1.00,2.00,0.80,0.50,0.50,3000,187,2484.47,2997,0,0.00,0,1.57,2.48,3.35,0.00
1.00,2.00,0.80,0.50,0.75,3000,187,2484.47,2997,0,0.00,0,1.57,2.48,3.35,0.00
1.00,2.00,0.80,0.60,0.50,3000,1086,2653.60,2997,0,0.00,0,1.83,2.49,3.33,0.00
1.00,2.00,0.80,0.60,0.75,3000,1086,2653.60,2997,0,0.00,0,1.83,2.49,3.33,0.00
1.00,2.00,0.80,1.00,0.50,3000,1336,2677.20,2998,0,0.00,0,1.10,2.49,3.53,0.00
1.00,2.00,0.80,1.00,0.75,3000,1336,2677.20,2998,0,0.00,0,1.10,2.49,3.53,0.00
