Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,0.00,3630,32,1236.50,2868,0,0.00,0,1.94,2.75,3.51,0.00
1.00,2.00,0.80,0.30,0.25,3630,83,1002.77,2524,0,0.00,0,1.52,2.77,3.97,0.00
1.00,2.00,0.80,0.80,0.00,3630,20,1298.80,2965,0,0.00,0,1.94,2.79,3.51,0.00
1.00,2.00,0.80,1.00,0.75,3630,340,2017.93,3431,0,0.00,0,2.03,2.81,3.51,0.00
1.00,2.00,0.80,0.60,0.00,3630,26,1175.00,3037,0,0.00,0,2.08,2.84,3.51,0.00
1.00,2.00,0.80,0.20,0.25,3630,146,1057.47,2938,0,0.00,0,1.52,2.88,7.43,0.00
1.00,2.00,0.80,0.20,0.75,3630,79,1035.57,2951,0,0.00,0,1.43,2.90,6.69,0.00
1.00,2.00,0.80,0.50,0.00,3630,47,1103.47,2711,0,0.00,0,1.99,2.95,3.51,0.00
1.00,2.00,0.80,0.90,0.00,3630,14,1335.23,3087,0,0.00,0,2.08,2.96,3.51,0.00
1.00,2.00,0.80,0.40,1.00,3630,411,1628.27,3343,0,0.00,0,1.25,3.04,4.20,0.00
1.00,2.00,0.80,0.70,1.00,3630,144,1922.37,3372,0,0.00,0,1.71,3.16,4.06,0.00
1.00,2.00,0.80,0.30,1.00,3630,175,1372.07,3583,0,0.00,0,1.71,3.20,4.94,0.00
1.00,2.00,0.80,0.40,0.00,3630,58,572.27,2612,0,0.00,0,2.08,3.22,3.51,0.00
1.00,2.00,0.80,0.20,1.00,3630,114,1456.83,3574,0,0.00,0,1.25,3.29,5.08,0.00
1.00,2.00,0.80,0.50,1.00,3630,357,1486.87,3294,0,0.00,0,2.17,3.29,4.06,0.00
1.00,2.00,0.80,0.20,0.00,3630,251,1420.50,2748,0,0.00,0,1.29,3.29,5.31,0.00
1.00,2.00,0.80,0.30,0.00,3630,82,968.10,2909,0,0.00,0,1.80,3.31,3.83,0.00
1.00,2.00,0.80,0.80,1.00,3630,342,1733.70,3031,0,0.00,0,1.71,3.32,4.11,0.00
1.00,2.00,0.80,0.90,1.00,3630,61,2216.20,3379,0,0.00,0,1.99,3.33,4.20,0.00
1.00,2.00,0.80,0.60,1.00,3630,18,1616.80,2838,0,0.00,0,1.71,3.42,4.20,0.00
1.00,2.00,0.80,1.00,1.00,3630,381,2079.27,3448,0,0.00,0,2.17,3.44,4.11,0.00
1.00,2.00,0.80,0.10,1.00,3630,351,1662.60,3079,0,0.00,0,1.52,3.57,7.16,0.00
1.00,2.00,0.80,0.10,0.25,3630,445,1786.63,3320,0,0.00,0,1.20,3.72,7.02,0.00
1.00,2.00,0.80,0.10,0.75,3630,483,2003.73,3629,0,0.00,0,2.17,3.91,6.79,0.00
1.00,2.00,0.80,0.10,0.00,3630,105,1435.83,3629,0,0.00,0,0.23,4.04,6.93,0.00
1.00,2.00,0.80,0.10,0.50,3630,132,1573.43,3109,0,0.00,0,0.46,4.27,8.13,0.00
