Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,0.75,500,12,107.33,268,0,0.00,0,2.85,4.62,6.78,0.00
1.00,2.00,0.80,1.00,1.00,500,12,107.33,268,0,0.00,0,2.85,4.62,6.78,0.00
1.00,2.00,0.80,0.10,0.25,500,41,222.67,450,0,0.00,0,1.46,4.64,12.73,0.00
1.00,2.00,0.80,0.80,0.00,500,53,184.33,469,0,0.00,0,3.55,4.65,7.47,0.00
1.00,2.00,0.80,0.10,0.75,500,93,254.83,470,0,0.00,0,2.03,4.75,9.82,0.00
1.00,2.00,0.80,0.10,1.00,500,93,254.83,470,0,0.00,0,2.03,4.75,9.82,0.00
1.00,2.00,0.80,1.00,0.00,500,45,215.13,483,0,0.00,0,1.58,4.78,10.77,0.00
1.00,2.00,0.80,0.10,0.00,500,58,233.03,481,0,0.00,0,1.20,4.88,13.55,0.00
1.00,2.00,0.80,0.90,0.75,500,21,160.70,484,0,0.00,0,2.98,4.98,8.55,0.00
1.00,2.00,0.80,0.90,1.00,500,21,160.70,484,0,0.00,0,2.98,4.98,8.55,0.00
1.00,2.00,0.80,0.10,0.50,500,79,228.93,417,0,0.00,0,1.96,5.07,14.38,0.00
1.00,2.00,0.80,0.20,0.50,500,33,202.27,428,0,0.00,0,2.34,5.08,13.05,0.00
1.00,2.00,0.80,0.90,0.00,500,30,163.23,478,0,0.00,0,1.77,5.11,10.26,0.00
1.00,2.00,0.80,0.00,0.00,500,71,251.27,497,0,0.00,0,1.14,6.50,15.33,0.00
