Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,1.00,500,20,224.57,484,0,0.00,0,0.72,1.26,2.23,0.00
1.00,2.00,0.80,0.40,0.00,500,59,277.20,485,0,0.00,0,0.40,1.26,2.67,0.00
1.00,2.00,0.80,0.60,0.50,500,23,227.60,494,0,0.00,0,0.80,1.29,2.23,0.00
1.00,2.00,0.80,0.60,0.75,500,23,227.60,494,0,0.00,0,0.80,1.29,2.23,0.00
1.00,2.00,0.80,0.60,1.00,500,23,227.60,494,0,0.00,0,0.80,1.29,2.23,0.00
1.00,2.00,0.80,0.70,0.50,500,28,264.70,483,0,0.00,0,0.88,1.29,2.11,0.00
1.00,2.00,0.80,0.70,0.75,500,28,264.70,483,0,0.00,0,0.88,1.29,2.11,0.00
1.00,2.00,0.80,0.70,1.00,500,28,264.70,483,0,0.00,0,0.88,1.29,2.11,0.00
1.00,2.00,0.80,0.40,0.25,500,41,261.37,482,0,0.00,0,0.59,1.34,2.34,0.00
1.00,2.00,0.80,0.30,0.00,500,39,257.37,479,0,0.00,0,0.69,1.37,2.71,0.00
1.00,2.00,0.80,0.50,0.25,500,38,232.83,494,0,0.00,0,0.48,1.37,3.03,0.00
1.00,2.00,0.80,0.20,0.00,500,56,240.67,471,0,0.00,0,0.54,1.50,3.82,0.00
1.00,2.00,0.80,0.30,0.25,500,49,260.60,494,0,0.00,0,0.78,1.53,2.84,0.00
1.00,2.00,0.80,0.40,0.50,500,39,288.03,494,0,0.00,0,0.83,1.58,2.87,0.00
1.00,2.00,0.80,0.40,0.75,500,39,288.03,494,0,0.00,0,0.83,1.58,2.87,0.00
1.00,2.00,0.80,0.40,1.00,500,39,288.03,494,0,0.00,0,0.83,1.58,2.87,0.00
1.00,2.00,0.80,0.20,0.50,500,61,318.03,498,0,0.00,0,0.37,1.61,2.83,0.00
1.00,2.00,0.80,0.20,0.75,500,61,318.03,498,0,0.00,0,0.37,1.61,2.83,0.00
1.00,2.00,0.80,0.20,1.00,500,61,318.03,498,0,0.00,0,0.37,1.61,2.83,0.00
1.00,2.00,0.80,0.30,0.50,500,80,297.37,496,0,0.00,0,0.59,1.64,3.41,0.00
1.00,2.00,0.80,0.30,0.75,500,80,297.37,496,0,0.00,0,0.59,1.64,3.41,0.00
1.00,2.00,0.80,0.30,1.00,500,80,297.37,496,0,0.00,0,0.59,1.64,3.41,0.00
1.00,2.00,0.80,0.20,0.25,500,58,297.87,480,0,0.00,0,0.59,1.90,4.04,0.00
1.00,2.00,0.80,0.10,0.25,500,88,337.53,498,0,0.00,0,0.92,2.09,4.28,0.00
1.00,2.00,0.80,0.10,0.00,500,50,330.03,499,0,0.00,0,0.82,2.09,4.57,0.00
1.00,2.00,0.80,0.10,0.50,500,72,353.47,499,0,0.00,0,0.66,2.27,4.14,0.00
1.00,2.00,0.80,0.10,0.75,500,72,353.47,499,0,0.00,0,0.66,2.27,4.14,0.00
1.00,2.00,0.80,0.10,1.00,500,72,353.47,499,0,0.00,0,0.66,2.27,4.14,0.00
1.00,2.00,0.80,0.00,0.00,500,152,379.30,492,0,0.00,0,1.20,2.78,4.55,0.00
