Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,0.50,500,31,234.97,496,0,0.00,0,0.00,1.91,6.87,6.67
1.00,2.00,0.80,0.40,0.75,500,31,234.97,496,0,0.00,0,0.00,1.91,6.87,6.67
1.00,2.00,0.80,0.40,0.25,500,52,240.93,473,0,0.00,0,0.00,2.09,5.79,6.67
1.00,2.00,0.80,0.30,0.50,500,45,317.20,494,0,0.00,0,0.00,2.16,6.00,10.00
1.00,2.00,0.80,0.30,0.75,500,45,317.20,494,0,0.00,0,0.00,2.16,6.00,10.00
1.00,2.00,0.80,0.30,1.00,500,32,277.33,463,0,0.00,0,0.00,2.16,6.87,10.00
1.00,2.00,0.80,0.20,1.00,500,66,295.60,496,0,0.00,0,0.21,2.42,5.64,0.00
1.00,2.00,0.80,0.20,0.50,500,43,296.10,488,0,0.00,0,0.00,2.55,6.92,3.33
1.00,2.00,0.80,0.20,0.75,500,43,296.10,488,0,0.00,0,0.00,2.55,6.92,3.33
1.00,2.00,0.80,0.30,0.25,500,85,290.27,493,0,0.00,0,0.00,2.58,7.13,3.33
1.00,2.00,0.80,0.00,0.00,500,115,324.53,497,0,0.00,0,0.56,2.76,7.08,0.00
1.00,2.00,0.80,0.10,1.00,500,71,300.67,483,0,0.00,0,0.00,2.79,7.13,6.67
1.00,2.00,0.80,0.10,0.25,500,91,294.33,493,0,0.00,0,0.00,2.84,7.79,6.67
1.00,2.00,0.80,0.10,0.50,500,43,234.93,472,0,0.00,0,0.00,3.13,7.79,10.00
1.00,2.00,0.80,0.10,0.75,500,43,234.93,472,0,0.00,0,0.00,3.13,7.79,10.00
1.00,2.00,0.80,0.20,0.00,500,43,269.53,465,0,0.00,0,0.00,3.43,7.18,10.00
1.00,2.00,0.80,0.20,0.25,500,58,295.03,493,0,0.00,0,0.00,3.44,7.79,6.67
1.00,2.00,0.80,0.10,0.00,500,57,251.53,495,0,0.00,0,0.00,3.45,8.15,6.67
