Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,0.00,5000,42,1998.77,4885,0,0.00,0,3.02,5.72,9.01,0.00
1.00,2.00,0.80,0.70,0.75,5000,630,2682.87,4969,0,0.00,0,2.52,5.74,11.36,0.00
1.00,2.00,0.80,0.70,1.00,5000,630,2682.87,4969,0,0.00,0,2.52,5.74,11.36,0.00
1.00,2.00,0.80,0.60,0.50,5000,354,2534.40,4970,0,0.00,0,1.49,5.74,10.12,0.00
1.00,2.00,0.80,0.40,0.00,5000,78,2034.23,4768,0,0.00,0,2.23,5.76,10.25,0.00
1.00,2.00,0.80,0.40,0.25,5000,113,1750.80,4936,0,0.00,0,2.98,5.78,9.96,0.00
1.00,2.00,0.80,0.20,0.75,5000,95,2069.20,4805,0,0.00,0,3.31,5.82,10.45,0.00
1.00,2.00,0.80,0.20,1.00,5000,95,2069.20,4805,0,0.00,0,3.31,5.82,10.45,0.00
1.00,2.00,0.80,0.10,0.50,5000,70,2408.03,4956,0,0.00,0,2.69,6.00,9.96,0.00
1.00,2.00,0.80,1.00,0.75,5000,242,2719.40,4906,0,0.00,0,3.18,6.01,9.75,0.00
1.00,2.00,0.80,1.00,1.00,5000,242,2719.40,4906,0,0.00,0,3.18,6.01,9.75,0.00
1.00,2.00,0.80,0.10,0.00,5000,140,2511.73,4704,0,0.00,0,3.51,6.11,10.79,0.00
1.00,2.00,0.80,0.00,0.00,5000,109,2701.83,4728,0,0.00,0,3.10,6.17,11.32,0.00
