Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,0.25,500,18,211.20,462,0,0.00,0,0.19,2.19,5.22,0.00
1.00,2.00,0.80,0.10,0.25,500,51,209.90,488,0,0.00,0,0.19,2.21,5.60,0.00
1.00,2.00,0.80,0.10,0.50,500,32,261.27,498,0,0.00,0,0.06,2.25,10.63,0.00
1.00,2.00,0.80,0.10,0.75,500,32,261.27,498,0,0.00,0,0.06,2.25,10.63,0.00
1.00,2.00,0.80,0.20,0.25,500,32,227.40,462,0,0.00,0,0.12,2.26,5.78,0.00
1.00,2.00,0.80,0.30,0.00,500,28,255.87,486,0,0.00,0,0.00,2.31,5.41,6.67
1.00,2.00,0.80,0.10,1.00,500,32,195.10,481,0,0.00,0,0.25,2.39,7.21,0.00
1.00,2.00,0.80,0.70,0.00,500,23,178.10,493,0,0.00,0,0.06,2.60,4.79,0.00
1.00,2.00,0.80,0.60,0.00,500,27,208.27,468,0,0.00,0,0.12,2.61,4.29,0.00
1.00,2.00,0.80,0.20,0.00,500,27,181.47,471,0,0.00,0,0.19,2.70,6.09,0.00
1.00,2.00,0.80,0.10,0.00,500,24,188.13,498,0,0.00,0,0.25,2.78,6.65,0.00
1.00,2.00,0.80,0.60,0.25,500,31,211.20,476,0,0.00,0,0.25,3.06,6.09,0.00
1.00,2.00,0.80,0.70,0.25,500,30,214.40,492,0,0.00,0,0.37,3.20,5.47,0.00
1.00,2.00,0.80,0.80,0.25,500,29,232.67,494,0,0.00,0,0.44,3.21,5.22,0.00
1.00,2.00,0.80,0.00,0.00,500,58,225.27,498,0,0.00,0,0.00,3.24,12.06,3.33
1.00,2.00,0.80,0.90,0.25,500,20,202.40,467,0,0.00,0,1.24,3.29,5.47,0.00
1.00,2.00,0.80,0.90,0.00,500,16,142.23,419,0,0.00,0,0.12,3.33,4.29,0.00
1.00,2.00,0.80,0.80,0.00,500,21,164.13,479,0,0.00,0,0.12,3.35,4.79,0.00
1.00,2.00,0.80,1.00,0.00,500,19,121.90,421,0,0.00,0,1.00,3.48,4.48,0.00
1.00,2.00,0.80,1.00,0.25,500,23,210.47,434,0,0.00,0,1.24,3.90,5.85,0.00
