Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,0.00,5000,114,2238.67,4811,0,0.00,0,0.77,4.68,9.09,0.00
1.00,2.00,0.80,1.00,1.00,5000,95,2512.90,4791,0,0.00,0,2.55,4.79,12.31,0.00
1.00,2.00,0.80,0.50,1.00,5000,551,2578.80,4891,0,0.00,0,0.97,4.82,11.54,0.00
1.00,2.00,0.80,0.50,0.50,5000,77,1908.97,4771,0,0.00,0,2.20,4.94,9.65,0.00
1.00,2.00,0.80,0.50,0.75,5000,77,1908.97,4771,0,0.00,0,2.20,4.94,9.65,0.00
1.00,2.00,0.80,0.90,0.00,5000,173,2406.27,4937,0,0.00,0,0.10,4.97,11.70,0.00
1.00,2.00,0.80,0.30,0.50,5000,74,2428.83,4981,0,0.00,0,1.74,5.02,8.89,0.00
1.00,2.00,0.80,0.30,0.75,5000,74,2428.83,4981,0,0.00,0,1.74,5.02,8.89,0.00
1.00,2.00,0.80,0.30,1.00,5000,176,2435.37,4996,0,0.00,0,0.41,5.07,9.96,0.00
1.00,2.00,0.80,0.50,0.00,5000,326,2609.93,4963,0,0.00,0,0.31,5.08,9.24,0.00
1.00,2.00,0.80,0.70,1.00,5000,70,2570.90,4986,0,0.00,0,1.69,5.10,12.72,0.00
1.00,2.00,0.80,0.10,1.00,5000,186,1811.13,4599,0,0.00,0,1.89,5.16,8.78,0.00
1.00,2.00,0.80,0.40,0.00,5000,126,1947.07,4729,0,0.00,0,0.10,5.19,10.21,0.00
1.00,2.00,0.80,0.10,0.00,5000,507,2365.87,4945,0,0.00,0,1.07,5.21,10.98,0.00
1.00,2.00,0.80,0.60,1.00,5000,140,2450.30,4710,0,0.00,0,1.58,5.25,12.10,0.00
1.00,2.00,0.80,0.30,0.00,5000,124,2421.40,4871,0,0.00,0,0.92,5.31,11.29,0.00
1.00,2.00,0.80,0.40,0.50,5000,121,1896.93,4931,0,0.00,0,1.74,5.31,10.88,0.00
1.00,2.00,0.80,0.40,0.75,5000,121,1896.93,4931,0,0.00,0,1.74,5.31,10.88,0.00
1.00,2.00,0.80,0.40,1.00,5000,88,2132.90,4733,0,0.00,0,1.02,5.31,11.44,0.00
1.00,2.00,0.80,0.20,0.25,5000,123,1996.80,4749,0,0.00,0,1.63,5.60,14.40,0.00
1.00,2.00,0.80,0.10,0.50,5000,90,2023.27,4294,0,0.00,0,1.43,5.63,9.75,0.00
1.00,2.00,0.80,0.10,0.75,5000,90,2023.27,4294,0,0.00,0,1.43,5.63,9.75,0.00
1.00,2.00,0.80,0.80,1.00,5000,263,2200.87,4908,0,0.00,0,1.07,5.63,12.10,0.00
1.00,2.00,0.80,0.60,0.00,5000,99,2320.30,4665,0,0.00,0,0.56,5.68,10.98,0.00
1.00,2.00,0.80,0.20,0.50,5000,178,2125.80,4789,0,0.00,0,2.30,5.76,11.13,0.00
1.00,2.00,0.80,0.20,0.75,5000,178,2125.80,4789,0,0.00,0,2.30,5.76,11.13,0.00
1.00,2.00,0.80,0.20,1.00,5000,190,1911.37,4541,0,0.00,0,1.28,5.78,9.45,0.00
1.00,2.00,0.80,0.10,0.25,5000,269,1994.60,4649,0,0.00,0,0.97,5.87,10.37,0.00
1.00,2.00,0.80,0.20,0.00,5000,51,1852.60,4493,0,0.00,0,0.72,6.20,13.23,0.00
1.00,2.00,0.80,0.00,0.00,5000,139,2133.83,4901,0,0.00,0,1.12,6.71,11.54,0.00
