Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,0.50,5000,130,2777.83,4922,0,0.00,0,2.21,5.41,8.93,0.00
1.00,2.00,0.80,0.60,0.75,5000,130,2777.83,4922,0,0.00,0,2.21,5.41,8.93,0.00
1.00,2.00,0.80,0.30,0.25,5000,342,2658.13,4751,0,0.00,0,2.99,5.51,9.41,0.00
1.00,2.00,0.80,0.20,0.25,5000,147,2436.93,4612,0,0.00,0,1.17,5.51,8.63,0.00
1.00,2.00,0.80,0.80,1.00,5000,109,2155.20,4710,0,0.00,0,2.69,5.53,8.32,0.00
1.00,2.00,0.80,0.10,0.50,5000,202,2657.80,4690,0,0.00,0,2.34,5.76,12.48,0.00
1.00,2.00,0.80,0.10,0.75,5000,202,2657.80,4690,0,0.00,0,2.34,5.76,12.48,0.00
1.00,2.00,0.80,1.00,1.00,5000,94,2340.17,4610,0,0.00,0,2.77,5.96,9.80,0.00
1.00,2.00,0.80,0.70,0.50,5000,347,2817.97,4732,0,0.00,0,2.21,5.97,10.49,0.00
1.00,2.00,0.80,0.70,0.75,5000,347,2817.97,4732,0,0.00,0,2.21,5.97,10.49,0.00
1.00,2.00,0.80,0.90,1.00,5000,27,2237.13,4947,0,0.00,0,3.21,6.06,10.66,0.00
1.00,2.00,0.80,1.00,0.50,5000,23,2839.87,4993,0,0.00,0,3.55,6.23,9.10,0.00
1.00,2.00,0.80,1.00,0.75,5000,23,2839.87,4993,0,0.00,0,3.55,6.23,9.10,0.00
