Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,1.00,500,47,255.10,496,0,0.00,0,0.00,1.33,6.62,13.33
1.00,2.00,0.80,0.30,0.50,500,68,268.43,497,0,0.00,0,0.00,1.42,4.82,3.33
1.00,2.00,0.80,0.30,0.75,500,68,268.43,497,0,0.00,0,0.00,1.42,4.82,3.33
1.00,2.00,0.80,0.30,1.00,500,68,268.43,497,0,0.00,0,0.00,1.42,4.82,3.33
1.00,2.00,0.80,0.90,0.00,500,23,205.50,454,0,0.00,0,0.21,1.43,2.46,0.00
1.00,2.00,0.80,0.50,0.25,500,88,300.90,493,0,0.00,0,0.00,1.66,4.46,6.67
1.00,2.00,0.80,0.20,0.50,500,57,262.37,493,0,0.00,0,0.00,1.73,6.00,10.00
1.00,2.00,0.80,0.20,0.75,500,57,262.37,493,0,0.00,0,0.00,1.73,6.00,10.00
1.00,2.00,0.80,0.20,1.00,500,57,262.37,493,0,0.00,0,0.00,1.73,6.00,10.00
1.00,2.00,0.80,0.70,0.25,500,70,260.23,482,0,0.00,0,0.00,1.76,2.67,3.33
1.00,2.00,0.80,0.30,0.25,500,87,303.33,491,0,0.00,0,0.21,1.81,6.21,0.00
1.00,2.00,0.80,0.60,0.25,500,82,319.50,496,0,0.00,0,0.72,1.84,3.23,0.00
1.00,2.00,0.80,0.80,0.25,500,67,290.77,490,0,0.00,0,0.00,1.92,2.51,3.33
1.00,2.00,0.80,0.40,0.25,500,71,251.10,497,0,0.00,0,0.00,1.95,6.97,3.33
1.00,2.00,0.80,0.30,0.00,500,61,275.90,472,0,0.00,0,0.00,2.07,7.08,10.00
1.00,2.00,0.80,0.90,0.25,500,36,254.63,463,0,0.00,0,0.62,2.18,2.67,0.00
1.00,2.00,0.80,0.40,0.00,500,31,257.93,477,0,0.00,0,0.00,2.30,6.87,13.33
1.00,2.00,0.80,1.00,0.25,500,67,306.90,493,0,0.00,0,0.97,2.40,2.67,0.00
1.00,2.00,0.80,0.10,0.50,500,77,279.20,490,0,0.00,0,0.00,2.40,7.28,13.33
1.00,2.00,0.80,0.10,0.75,500,77,279.20,490,0,0.00,0,0.00,2.40,7.28,13.33
1.00,2.00,0.80,0.10,1.00,500,77,279.20,490,0,0.00,0,0.00,2.40,7.28,13.33
1.00,2.00,0.80,0.20,0.25,500,40,285.07,491,0,0.00,0,0.21,2.64,6.00,0.00
1.00,2.00,0.80,0.00,0.00,500,115,324.53,497,0,0.00,0,0.56,2.76,7.08,0.00
1.00,2.00,0.80,0.20,0.00,500,37,259.80,473,0,0.00,0,0.00,2.84,7.59,10.00
1.00,2.00,0.80,0.10,0.00,500,101,329.97,497,0,0.00,0,0.00,3.22,7.95,6.67
1.00,2.00,0.80,0.10,0.25,500,38,268.27,465,0,0.00,0,0.00,3.58,9.85,3.33
